2018,645,2018-04-07,1st Match,Mumbai Indians,Chennai Super Kings,Mumbai,Wankhede Stadium,Chennai Super Kings,bowl,Rohit Sharma,Kieron Pollard,Mitchell McClenaghan,Suryakumar Yadav,Evin Lewis,Jasprit Bumrah,Hardik Pandya,Mustafizur Rahman,Ishan Kishan,Krunal Pandya,Mayank Markande,Harbhajan Singh,Shane Watson,Dwayne Bravo,MS Dhoni,Suresh Raina,Ravindra Jadeja,Kedar Jadhav,Ambati Rayudu,Imran Tahir,Deepak Chahar,Mark Wood,Chennai Super Kings,,1
2018,646,2018-04-08,2nd Match,Kings XI Punjab,Delhi Daredevils,Mohali,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,bowl,Yuvraj Singh,Ravichandran Ashwin,Mayank Agarwal,David Miller,Mohit Sharma,Karun Nair,Lokesh Rahul,Axar Patel,Marcus Stoinis,Andrew Tye,Mujeeb Ur Rahman,Gautam Gambhir,Amit Mishra,Daniel Christian,Mohammed Shami,Colin Munro,Trent Boult,Vijay Shankar,Chris Morris,Shreyas Iyer,Rahul Tewatia,Rishabh Pant,Kings XI Punjab,,6
2018,647,2018-04-08,3rd Match,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,Eden Gardens,Kolkata Knight Riders,bowl,Dinesh Karthik,Piyush Chawla,Mitchell Johnson,Robin Uthappa,Vinay Kumar,Sunil Narine,Andre Russell,Chris Lynn,Kuldeep Yadav,Nitish Rana,Rinku Singh,Brendon McCullum,AB de Villiers,Virat Kohli,Umesh Yadav,Mandeep Singh,Chris Woakes,Yuzvendra Chahal,Quinton de Kock,Sarfaraz Khan,Washington Sundar,Kulwant Khejroliya,Kolkata Knight Riders,,4
2018,648,2018-04-09,4th Match,Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,bowl,Shakib Al Hasan,Yusuf Pathan,Shikhar Dhawan,Wriddhiman Saha,Bhuvneshwar Kumar,Siddarth Kaul,Manish Pandey,Kane Williamson,Deepak Hooda,Billy Stanlake,Rashid Khan,Ajinkya Rahane,Dhawal Kulkarni,Ben Laughlin,Jos Buttler,Jaydev Unadkat,Ben Stokes,Sanju Samson,Krishnappa Gowtham,Rahul Tripathi,Shreyas Gopal,D Arcy Short,Sunrisers Hyderabad,,9
2018,649,2018-04-10,5th Match,Chennai Super Kings,Kolkata Knight Riders,Chennai,MA Chidambaram Stadium,Chennai Super Kings,bowl,Harbhajan Singh,Shane Watson,Dwayne Bravo,MS Dhoni,Suresh Raina,Ravindra Jadeja,Ambati Rayudu,Imran Tahir,Deepak Chahar,Sam Billings,Shardul Thakur,Dinesh Karthik,Piyush Chawla,Robin Uthappa,Vinay Kumar,Sunil Narine,Andre Russell,Chris Lynn,Kuldeep Yadav,Nitish Rana,Tom Curran,Rinku Singh,Chennai Super Kings,,5
2018,650,2018-04-11,6th Match,Rajasthan Royals,Delhi Daredevils,Jaipur,Sawai Mansingh Stadium,Delhi Daredevils,bowl,Ajinkya Rahane,Dhawal Kulkarni,Ben Laughlin,Jos Buttler,Jaydev Unadkat,Ben Stokes,Sanju Samson,Krishnappa Gowtham,Rahul Tripathi,Shreyas Gopal,D Arcy Short,Gautam Gambhir,Glenn Maxwell,Shahbaz Nadeem,Mohammed Shami,Colin Munro,Trent Boult,Vijay Shankar,Chris Morris,Shreyas Iyer,Rahul Tewatia,Rishabh Pant,Rajasthan Royals,10,
2018,651,2018-04-12,7th Match,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,bowl,Shakib Al Hasan,Yusuf Pathan,Shikhar Dhawan,Wriddhiman Saha,Siddarth Kaul,Manish Pandey,Kane Williamson,Sandeep Sharma,Deepak Hooda,Billy Stanlake,Rashid Khan,Rohit Sharma,Kieron Pollard,Pradeep Sangwan,Suryakumar Yadav,Ben Cutting,Evin Lewis,Jasprit Bumrah,Mustafizur Rahman,Ishan Kishan,Krunal Pandya,Mayank Markande,Sunrisers Hyderabad,,1
2018,652,2018-04-13,8th Match,Royal Challengers Bangalore,Kings XI Punjab,Bengaluru,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bowl,Brendon McCullum,AB de Villiers,Virat Kohli,Umesh Yadav,Mandeep Singh,Chris Woakes,Yuzvendra Chahal,Quinton de Kock,Sarfaraz Khan,Washington Sundar,Kulwant Khejroliya,Yuvraj Singh,Ravichandran Ashwin,Aaron Finch,Mayank Agarwal,Mohit Sharma,Karun Nair,Lokesh Rahul,Axar Patel,Marcus Stoinis,Andrew Tye,Mujeeb Ur Rahman,Royal Challengers Bangalore,,4
2018,653,2018-04-14,9th Match,Mumbai Indians,Delhi Daredevils,Mumbai,Wankhede Stadium,Delhi Daredevils,bowl,Rohit Sharma,Kieron Pollard,Suryakumar Yadav,Akila Dananjaya,Evin Lewis,Jasprit Bumrah,Hardik Pandya,Mustafizur Rahman,Ishan Kishan,Krunal Pandya,Mayank Markande,Gautam Gambhir,Daniel Christian,Jason Roy,Glenn Maxwell,Shahbaz Nadeem,Mohammed Shami,Trent Boult,Vijay Shankar,Shreyas Iyer,Rahul Tewatia,Rishabh Pant,Delhi Daredevils,,7
2018,654,2018-04-14,10th Match,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,Eden Gardens,Sunrisers Hyderabad,bowl,Dinesh Karthik,Piyush Chawla,Mitchell Johnson,Robin Uthappa,Sunil Narine,Andre Russell,Chris Lynn,Kuldeep Yadav,Nitish Rana,Shubman Gill,Shivam Mavi,Shakib Al Hasan,Yusuf Pathan,Shikhar Dhawan,Wriddhiman Saha,Bhuvneshwar Kumar,Siddarth Kaul,Manish Pandey,Kane Williamson,Deepak Hooda,Billy Stanlake,Rashid Khan,Sunrisers Hyderabad,,5
2018,655,2018-04-15,11th Match,Royal Challengers Bangalore,Rajasthan Royals,Bengaluru,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bowl,Brendon McCullum,AB de Villiers,Virat Kohli,Umesh Yadav,Mandeep Singh,Chris Woakes,Yuzvendra Chahal,Pawan Negi,Quinton de Kock,Washington Sundar,Kulwant Khejroliya,Ajinkya Rahane,Dhawal Kulkarni,Ben Laughlin,Jos Buttler,Jaydev Unadkat,Ben Stokes,Sanju Samson,Krishnappa Gowtham,Rahul Tripathi,Shreyas Gopal,D Arcy Short,Rajasthan Royals,19,
2018,656,2018-04-15,12th Match,Kings XI Punjab,Chennai Super Kings,Mohali,Punjab Cricket Association IS Bindra Stadium,Chennai Super Kings,bowl,Yuvraj Singh,Chris Gayle,Ravichandran Ashwin,Aaron Finch,Mayank Agarwal,Mohit Sharma,Karun Nair,Lokesh Rahul,Barinder Sran,Andrew Tye,Mujeeb Ur Rahman,Harbhajan Singh,Shane Watson,Dwayne Bravo,MS Dhoni,Ravindra Jadeja,Murali Vijay,Ambati Rayudu,Imran Tahir,Deepak Chahar,Sam Billings,Shardul Thakur,Kings XI Punjab,4,
2018,657,2018-04-16,13th Match,Kolkata Knight Riders,Delhi Daredevils,Kolkata,Eden Gardens,Delhi Daredevils,bowl,Dinesh Karthik,Piyush Chawla,Robin Uthappa,Sunil Narine,Andre Russell,Chris Lynn,Kuldeep Yadav,Nitish Rana,Tom Curran,Shubman Gill,Shivam Mavi,Gautam Gambhir,Jason Roy,Glenn Maxwell,Shahbaz Nadeem,Mohammed Shami,Trent Boult,Vijay Shankar,Chris Morris,Shreyas Iyer,Rahul Tewatia,Rishabh Pant,Kolkata Knight Riders,71,
2018,658,2018-04-17,14th Match,Mumbai Indians,Royal Challengers Bangalore,Mumbai,Wankhede Stadium,Royal Challengers Bangalore,bowl,Rohit Sharma,Kieron Pollard,Mitchell McClenaghan,Suryakumar Yadav,Evin Lewis,Jasprit Bumrah,Hardik Pandya,Mustafizur Rahman,Ishan Kishan,Krunal Pandya,Mayank Markande,AB de Villiers,Virat Kohli,Umesh Yadav,Mandeep Singh,Chris Woakes,Yuzvendra Chahal,Quinton de Kock,Corey Anderson,Sarfaraz Khan,Mohammed Siraj,Washington Sundar,Mumbai Indians,46,
2018,659,2018-04-18,15th Match,Rajasthan Royals,Kolkata Knight Riders,Jaipur,Sawai Mansingh Stadium,Kolkata Knight Riders,bowl,Ajinkya Rahane,Dhawal Kulkarni,Ben Laughlin,Jos Buttler,Jaydev Unadkat,Ben Stokes,Sanju Samson,Krishnappa Gowtham,Rahul Tripathi,Shreyas Gopal,D Arcy Short,Dinesh Karthik,Piyush Chawla,Robin Uthappa,Sunil Narine,Andre Russell,Chris Lynn,Kuldeep Yadav,Nitish Rana,Tom Curran,Shubman Gill,Shivam Mavi,Kolkata Knight Riders,,7
