253,2012,2012-04-04,1st Match,0,Faf du Plessis,True,3,2,0,0,150.0,0,0,0,0,0,0,0
253,2012,2012-04-04,1st Match,0,Murali Vijay,True,10,17,1,0,58.82,0,0,0,0,0,0,0
253,2012,2012-04-04,1st Match,0,Suresh Raina,True,36,26,2,1,138.46,0,0,0,0,0,0,0
253,2012,2012-04-04,1st Match,0,Dwayne Bravo,True,19,19,3,0,100.0,0,0,0,0,0,0,0
253,2012,2012-04-04,1st Match,0,Albie Morkel,True,3,8,0,0,37.5,0,0,0,0,0,0,0
253,2012,2012-04-04,1st Match,0,S Badrinath,True,10,16,0,0,62.5,0,0,0,0,0,0,0
253,2012,2012-04-04,1st Match,0,MS Dhoni,True,4,6,0,0,66.67,0,0,0,0,0,0,0
253,2012,2012-04-04,1st Match,0,Ravindra Jadeja,True,3,5,0,0,60.0,0,0,0,0,0,0,0
253,2012,2012-04-04,1st Match,0,Ravichandran Ashwin,True,3,5,0,0,60.0,0,0,0,0,0,0,0
253,2012,2012-04-04,1st Match,0,Shadab Jakati,False,6,10,0,0,60.0,0,0,0,0,0,0,0
253,2012,2012-04-04,1st Match,0,Doug Bollinger,True,3,5,0,0,60.0,0,0,0,0,0,0,0
253,2012,2012-04-04,1st Match,0,Richard Levi,True,50,35,6,3,142.86,0,0,0,0,0,0,0
253,2012,2012-04-04,1st Match,0,Sachin Tendulkar,True,16,15,1,1,106.67,0,0,0,0,0,0,0
253,2012,2012-04-04,1st Match,0,Rohit Sharma,True,0,3,0,0,0.0,0,0,0,0,0,0,0
253,2012,2012-04-04,1st Match,0,Ambati Rayudu,False,18,18,0,1,100.0,0,0,0,0,0,0,0
253,2012,2012-04-04,1st Match,0,James Franklin,False,25,30,2,0,83.33,0,0,0,0,0,0,0
253,2012,2012-04-04,1st Match,1,Lasith Malinga,0,0,0,0,0,0,3.5,0,16,2,0,2,4.17
253,2012,2012-04-04,1st Match,1,Abu Nechim,0,0,0,0,0,0,2.0,0,17,0,0,1,8.5
253,2012,2012-04-04,1st Match,1,Harbhajan Singh,0,0,0,0,0,0,4.0,0,24,0,0,2,6.0
253,2012,2012-04-04,1st Match,1,James Franklin,0,0,0,0,0,0,2.0,0,18,1,0,0,9.0
253,2012,2012-04-04,1st Match,1,Pragyan Ojha,0,0,0,0,0,0,4.0,0,17,2,0,0,4.25
253,2012,2012-04-04,1st Match,1,Kieron Pollard,0,0,0,0,0,0,4.0,0,15,2,0,2,3.75
253,2012,2012-04-04,1st Match,1,Albie Morkel,0,0,0,0,0,0,4.0,0,20,0,0,1,5.0
253,2012,2012-04-04,1st Match,1,Doug Bollinger,0,0,0,0,0,0,3.5,0,34,1,0,1,8.87
253,2012,2012-04-04,1st Match,1,Ravichandran Ashwin,0,0,0,0,0,0,4.0,0,20,0,0,0,5.0
253,2012,2012-04-04,1st Match,1,Ravindra Jadeja,0,0,0,0,0,0,1.0,0,16,0,0,0,16.0
253,2012,2012-04-04,1st Match,1,Dwayne Bravo,0,0,0,0,0,0,3.0,0,14,1,0,1,4.67
253,2012,2012-04-04,1st Match,1,Shadab Jakati,0,0,0,0,0,0,1.0,0,8,0,0,0,8.0
254,2012,2012-04-05,2nd Match,0,Brendon McCullum,True,9,7,2,0,128.57,0,0,0,0,0,0,0
254,2012,2012-04-05,2nd Match,0,Jacques Kallis,True,4,4,1,0,100.0,0,0,0,0,0,0,0
254,2012,2012-04-05,2nd Match,0,Gautam Gambhir,True,16,15,2,0,106.67,0,0,0,0,0,0,0
254,2012,2012-04-05,2nd Match,0,Manoj Tiwary,True,0,1,0,0,0.0,0,0,0,0,0,0,0
254,2012,2012-04-05,2nd Match,0,Yusuf Pathan,True,0,4,0,0,0.0,0,0,0,0,0,0,0
254,2012,2012-04-05,2nd Match,0,Debabrata Das,True,18,9,0,2,200.0,0,0,0,0,0,0,0
254,2012,2012-04-05,2nd Match,0,Laxmi Shukla,True,26,17,1,2,152.94,0,0,0,0,0,0,0
254,2012,2012-04-05,2nd Match,0,Rajat Bhatia,True,7,9,0,0,77.78,0,0,0,0,0,0,0
254,2012,2012-04-05,2nd Match,0,Brett Lee,True,9,5,0,1,180.0,0,0,0,0,0,0,0
254,2012,2012-04-05,2nd Match,0,Iqbal Abdulla,False,1,1,0,0,100.0,0,0,0,0,0,0,0
254,2012,2012-04-05,2nd Match,0,Aaron Finch,True,30,27,5,0,111.11,0,0,0,0,0,0,0
254,2012,2012-04-05,2nd Match,0,Virender Sehwag,True,20,13,1,1,153.85,0,0,0,0,0,0,0
254,2012,2012-04-05,2nd Match,0,Irfan Pathan,False,42,20,2,3,210.0,0,0,0,0,0,0,0
254,2012,2012-04-05,2nd Match,0,Glenn Maxwell,False,3,7,0,0,42.86,0,0,0,0,0,0,0
254,2012,2012-04-05,2nd Match,1,Irfan Pathan,0,0,0,0,0,0,1.0,0,9,0,0,0,9.0
254,2012,2012-04-05,2nd Match,1,Roelof van der Merwe,0,0,0,0,0,0,3.0,0,28,2,0,1,9.33
254,2012,2012-04-05,2nd Match,1,Morne Morkel,0,0,0,0,0,0,3.0,0,18,3,0,0,6.0
254,2012,2012-04-05,2nd Match,1,Umesh Yadav,0,0,0,0,0,0,2.0,0,9,2,0,0,4.5
254,2012,2012-04-05,2nd Match,1,Glenn Maxwell,0,0,0,0,0,0,1.0,0,12,0,0,1,12.0
254,2012,2012-04-05,2nd Match,1,Shahbaz Nadeem,0,0,0,0,0,0,2.0,0,16,0,0,0,8.0
254,2012,2012-04-05,2nd Match,1,Brett Lee,0,0,0,0,0,0,2.0,0,15,0,0,0,7.5
254,2012,2012-04-05,2nd Match,1,Marchant de Lange,0,0,0,0,0,0,3.0,0,36,0,0,1,12.0
254,2012,2012-04-05,2nd Match,1,Iqbal Abdulla,0,0,0,0,0,0,1.0,0,8,0,0,0,8.0
254,2012,2012-04-05,2nd Match,1,Jacques Kallis,0,0,0,0,0,0,3.0,0,23,1,0,0,7.67
254,2012,2012-04-05,2nd Match,1,Rajat Bhatia,0,0,0,0,0,0,1.1,0,7,1,0,0,6.0
254,2012,2012-04-05,2nd Match,1,Yusuf Pathan,0,0,0,0,0,0,1.0,0,7,0,0,0,7.0
255,2012,2012-04-06,3rd Match,0,Manish Pandey,True,0,5,0,0,0.0,0,0,0,0,0,0,0
255,2012,2012-04-06,3rd Match,0,Sourav Ganguly,True,3,6,0,0,50.0,0,0,0,0,0,0,0
255,2012,2012-04-06,3rd Match,0,Wayne Parnell,True,11,14,2,0,78.57,0,0,0,0,0,0,0
255,2012,2012-04-06,3rd Match,0,Robin Uthappa,True,36,33,3,0,109.09,0,0,0,0,0,0,0
255,2012,2012-04-06,3rd Match,0,Callum Ferguson,True,12,13,1,0,92.31,0,0,0,0,0,0,0
255,2012,2012-04-06,3rd Match,0,Steven Smith,True,39,32,4,0,121.88,0,0,0,0,0,0,0
255,2012,2012-04-06,3rd Match,0,Marlon Samuels,True,4,4,0,0,100.0,0,0,0,0,0,0,0
