2011,179,2011-04-08,1st match,Chennai Super Kings,Kolkata Knight Riders,Chennai,MA Chidambaram Stadium,Chennai Super Kings,bat,Srikkanth Anirudha,Murali Vijay,Suresh Raina,MS Dhoni (c & wk),Albie Morkel,Scott Styris,S Badrinath, Ravichandran Ashwin, Tim Southee, Shadab Jakati, Suraj Randiv,Manvinder Bisla (wk),Jacques Kallis,Yusuf Pathan,Manoj Tiwary,Eoin Morgan,Gautam Gambhir (c),Laxmi Shukla,Rajat Bhatia,Iqbal Abdulla,Sarabjit Ladda, Lakshmipathy Balaji,Chennai Super Kings,2,
2011,180,2011-04-09,2nd match,Deccan Chargers,Rajasthan Royals,Hyderabad,Rajiv Gandhi International Stadium,Rajasthan Royals,bowl,Shikhar Dhawan,Ishank Jaggi,Kumar Sangakkara (c & wk),Bharath Chipli,Jean-Paul Duminy,Daniel Christian,Dwaraka Ravi Teja,Dale Steyn,Amit Mishra,Ishant Sharma,Pragyan Ojha,Amit Paunikar (wk),Rahul Dravid,Johan Botha,Ross Taylor,Abhishek Raut, Ashok Menaria, Stuart Binny, Amit Singh, Jacob Oram, Shane Warne, Siddharth Trivedi,Rajasthan Royals,,8
2011,181,2011-04-09,3rd match,Kochi Tuskers Kerala,Royal Challengers Bangalore,Kochi,Nehru Stadium,Kochi Tuskers Kerala,bat,Brendon McCullum,VVS Laxman,Mahela Jayawardene (c),Brad Hodge,Ravindra Jadeja,Raiphi Gomez,Parthiv Patel (wk),Muttiah Muralitharan, Vinay Kumar, RP Singh, S Sreesanth,Mayank Agarwal,Tillakaratne Dilshan,Virat Kohli,AB de Villiers (wk),Saurabh Tiwary,Asad Pathan,Cheteshwar Pujara, Zaheer Khan, Daniel Vettori, Dirk Nannes, Abhimanyu Mithun,Royal Challengers Bangalore,,6
2011,182,2011-04-10,4th match,Delhi Daredevils,Mumbai Indians,Delhi,Feroz Shah Kotla,Delhi Daredevils,bat,David Warner,Virender Sehwag (c),Unmukt Chand,Aaron Finch,Naman Ojha (wk),Venugopal Rao,Irfan Pathan,Roelof van der Merwe,Morne Morkel,Umesh Yadav,Ashok Dinda,Davy Jacobs (wk),Sachin Tendulkar (c),Ambati Rayudu,Rohit Sharma,Kieron Pollard, Rajagopal Sathish, James Franklin, Harbhajan Singh, Ali Murtaza, Lasith Malinga, Munaf Patel,Mumbai Indians,,8
2011,183,2011-04-10,5th match,Pune Warriors,Kings XI Punjab,Mumbai,Dr DY Patil Sports Academy,Kings XI Punjab,bat,Adam Gilchrist (c & wk),Shaun Marsh,Paul Valthaty,Dinesh Karthik,Abhishek Nayar,Sunny Singh,Ryan McLaren,Piyush Chawla,Praveen Kumar,Nathan Rimmington,Bhargav Bhatt,Graeme Smith,Jesse Ryder,Mithun Manhas,Robin Uthappa (wk),Yuvraj Singh (c),Mohnish Mishra, Rahul Sharma, Murali Kartik, Shrikant Wagh, Wayne Parnell, Alfonso Thomas,Pune Warriors,,7
2011,184,2011-04-11,6th match,Kolkata Knight Riders,Deccan Chargers,Kolkata,Eden Gardens,Kolkata Knight Riders,bat,Jacques Kallis,Manvinder Bisla (wk),Gautam Gambhir (c),Manoj Tiwary,Yusuf Pathan,Ryan ten Doeschate, Eoin Morgan, Iqbal Abdulla, Jaydev Unadkat, Rajat Bhatia, Lakshmipathy Balaji,Shikhar Dhawan,Ishank Jaggi,Bharath Chipli,Kumar Sangakkara (c & wk),Jean-Paul Duminy,Daniel Christian,Dwaraka Ravi Teja,Dale Steyn,Amit Mishra,Ishant Sharma,Pragyan Ojha,Kolkata Knight Riders,9,
2011,185,2011-04-12,7th match,Rajasthan Royals,Delhi Daredevils,Jaipur,Sawai Mansingh Stadium,Delhi Daredevils,bat,David Warner,Virender Sehwag (c),Aaron Finch,Unmukt Chand,Naman Ojha (wk),Venugopal Rao,Irfan Pathan,Roelof van der Merwe,Morne Morkel, Ashok Dinda, Shahbaz Nadeem,Amit Paunikar (wk),Rahul Dravid,Johan Botha,Ashok Menaria,Ajinkya Rahane,Ross Taylor,Abhishek Raut, Amit Singh, Shane Warne, Siddharth Trivedi, Shaun Tait,Rajasthan Royals,,6
2011,186,2011-04-12,8th match,Royal Challengers Bangalore,Mumbai Indians,Bengaluru,M.Chinnaswamy Stadium,Mumbai Indians,bowl,Mayank Agarwal,Tillakaratne Dilshan,Virat Kohli,AB de Villiers (wk),Asad Pathan,Saurabh Tiwary,Cheteshwar Pujara, Abhimanyu Mithun, Daniel Vettori, Zaheer Khan, Dirk Nannes,Davy Jacobs (wk),Sachin Tendulkar (c),Ambati Rayudu,Rohit Sharma, Rajagopal Sathish, Kieron Pollard, James Franklin, Harbhajan Singh, Lasith Malinga, Ali Murtaza, Munaf Patel,Mumbai Indians,,9
2011,187,2011-04-13,9th match,Kings XI Punjab,Chennai Super Kings,Mohali,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,bowl,Srikkanth Anirudha,Murali Vijay,Suresh Raina,S Badrinath,MS Dhoni (c & wk),Scott Styris, Albie Morkel, Ravichandran Ashwin, Suraj Randiv, Tim Southee, Shadab Jakati,Paul Valthaty,Adam Gilchrist (c & wk),Shaun Marsh,Sunny Singh,Abhishek Nayar,Dinesh Karthik,Ryan McLaren, Piyush Chawla, Praveen Kumar, Bhargav Bhatt, Ryan Harris,Kings XI Punjab,,6
2011,188,2011-04-13,10th match,Pune Warriors,Kochi Tuskers Kerala,Mumbai,Dr DY Patil Sports Academy,Kochi Tuskers Kerala,bat,Brendon McCullum,VVS Laxman,Parthiv Patel (wk),Mahela Jayawardene (c),Brad Hodge,Ravindra Jadeja,Raiphi Gomez,Vinay Kumar,S Sreesanth,RP Singh,Muttiah Muralitharan,Jesse Ryder,Graeme Smith,Mithun Manhas,Yuvraj Singh (c),Robin Uthappa (wk),Mohnish Mishra,Wayne Parnell,Rahul Sharma,Murali Kartik, Shrikant Wagh, Alfonso Thomas,Pune Warriors,,4
