2009,60,2009-04-18,1st match,Chennai Super Kings,Mumbai Indians,Cape Town,Newlands,Chennai Super Kings,bowl,Pinal Shah (wk),Zaheer Khan,Abhishek Nayar,Harbhajan Singh,Dwayne Bravo,Jean-Paul Duminy,Sanath Jayasuriya,Sachin Tendulkar (c),Shikhar Dhawan,Rohan Raje, Lasith Malinga,Thilan Thushara,S Badrinath,Joginder Sharma,Parthiv Patel (wk),MS Dhoni (c),Andrew Flintoff,Matthew Hayden,Jacob Oram,Suresh Raina,Manpreet Gony, Ravichandran Ashwin,Mumbai Indians,19,
2009,61,2009-04-18,2nd match,Royal Challengers Bangalore,Rajasthan Royals,Cape Town,Newlands,Royal Challengers Bangalore,bat,Dale Steyn,Vinay Kumar,Praveen Kumar,Balachandra Akhil,Virat Kohli,Rahul Dravid,Kevin Pietersen (c),Robin Uthappa (wk),Ross Taylor,Jesse Ryder,Anil Kumble,Kamran Khan,Mahesh Rawat (wk),Munaf Patel,Shane Warne (c),Graeme Smith,Yusuf Pathan,Ravindra Jadeja,Dimitri Mascarenhas,Tyron Henderson,Niraj Patel,Swapnil Asnodkar,Royal Challengers Bangalore,75,
2009,62,2009-04-19,3rd match,Delhi Daredevils,Kings XI Punjab,Cape Town,Newlands,Delhi Daredevils,bowl,Taruwar Kohli,Irfan Pathan,Piyush Chawla,Mahela Jayawardene,Kumar Sangakkara (wk),Yuvraj Singh (c),Karan Goel,Ravi Bopara,Yusuf Abdulla, Vikramjeet Singh Malik, Vikram Singh,Virender Sehwag (c),Gautam Gambhir,Aavishkar Salvi, Yo Mahesh, Dirk Nannes, Daniel Vettori, Dinesh Karthik, Manoj Tiwary, AB de Villiers, Tillakaratne Dilshan, Pradeep Sangwan,Delhi Daredevils,,10
2009,63,2009-04-19,4th match,Deccan Chargers,Kolkata Knight Riders,Cape Town,Newlands,Kolkata Knight Riders,bat,Ashok Dinda,Ishant Sharma,Murali Kartik,Moises Henriques,Aakash Chopra,Laxmi Shukla,Brad Hodge,Sourav Ganguly,Chris Gayle,Brendon McCullum (c & wk),Ajit Agarkar,Herschelle Gibbs,Rohit Sharma,VVS Laxman,Adam Gilchrist (c & wk),RP Singh, Harmeet Singh, Pragyan Ojha, Scott Styris, Venugopal Rao, Dwaraka Ravi Teja, Fidel Edwards,Deccan Chargers,,8
2009,64,2009-04-20,5th match,Royal Challengers Bangalore,Chennai Super Kings,Port Elizabeth,St George's Park,Chennai Super Kings,bat,Albie Morkel,Andrew Flintoff,MS Dhoni (c & wk),Suresh Raina,Parthiv Patel,Matthew Hayden,Muttiah Muralitharan, Manpreet Gony, Lakshmipathy Balaji, Joginder Sharma, S Badrinath,Vinay Kumar,Dale Steyn,Rajesh Bishnoi,Virat Kohli,Rahul Dravid,Ross Taylor,Jacques Kallis,Kevin Pietersen (c),Robin Uthappa (wk),Praveen Kumar,Anil Kumble,Chennai Super Kings,92,
2009,65,2009-04-21,6th match,Kings XI Punjab,Kolkata Knight Riders,Durban,Kingsmead,Kolkata Knight Riders,bowl,Piyush Chawla,Mahela Jayawardene,Taruwar Kohli,Yuvraj Singh (c),Kumar Sangakkara (wk),Irfan Pathan,Ravi Bopara,Karan Goel,Yusuf Abdulla, Vikram Singh, Vikramjeet Singh Malik,Brendon McCullum (c & wk),Brad Hodge,Chris Gayle,Murali Kartik, Ishant Sharma, Moises Henriques, Laxmi Shukla, Aakash Chopra, Sourav Ganguly, Yashpal Singh, Ashok Dinda,Kolkata Knight Riders,11,
2009,67,2009-04-22,8th match,Royal Challengers Bangalore,Deccan Chargers,Cape Town,Newlands,Deccan Chargers,bat,Fidel Edwards,Dwaraka Ravi Teja,Venugopal Rao,Rohit Sharma,Scott Styris,VVS Laxman,Adam Gilchrist (c & wk),Herschelle Gibbs,RP Singh, Pragyan Ojha, Harmeet Singh,Praveen Kumar,Karn Sharma,Rajesh Bishnoi,Virat Kohli,Rahul Dravid,Robin Uthappa (wk),Anil Kumble,Kevin Pietersen (c),Jacques Kallis,Jesse Ryder,Dale Steyn,Deccan Chargers,24,
2009,68,2009-04-23,9th match,Chennai Super Kings,Delhi Daredevils,Durban,Kingsmead,Delhi Daredevils,bat,Manoj Tiwary,Tillakaratne Dilshan,Dinesh Karthik (wk),AB de Villiers,Gautam Gambhir,Virender Sehwag (c),Daniel Vettori,Ashish Nehra, Pradeep Sangwan, Aavishkar Salvi, Dirk Nannes,Muttiah Muralitharan,Lakshmipathy Balaji,Joginder Sharma,Manpreet Gony,Albie Morkel,S Badrinath,Parthiv Patel,MS Dhoni (c & wk),Suresh Raina,Andrew Flintoff,Matthew Hayden,Delhi Daredevils,9,
2009,69,2009-04-23,10th match,Kolkata Knight Riders,Rajasthan Royals,Cape Town,Newlands,Kolkata Knight Riders,bowl,Shane Warne (c),Abhishek Raut,Dimitri Mascarenhas,Yusuf Pathan,Ravindra Jadeja,Rob Quiney,Graeme Smith,Paul Valthaty,Kamran Khan, Munaf Patel, Mahesh Rawat,Ishant Sharma,Yashpal Singh,Ajit Agarkar,Sanjay Bangar,Brendon McCullum (c & wk),Sourav Ganguly,Chris Gayle,Brad Hodge,Laxmi Shukla,Ajantha Mendis, Anureet Singh,False,False,False
2009,70,2009-04-24,11th match,Royal Challengers Bangalore,Kings XI Punjab,Durban,Kingsmead,Royal Challengers Bangalore,bat,Anil Kumble,Pankaj Singh,Praveen Kumar,Vinay Kumar,Virat Kohli,Ross Taylor,Kevin Pietersen (c),Rahul Dravid,Robin Uthappa (wk),Jesse Ryder,Jacques Kallis,Ravi Bopara,Mahela Jayawardene,Kumar Sangakkara (wk),Yuvraj Singh (c),Karan Goel,Yusuf Abdulla, Vikram Singh, Irfan Pathan, Wilkin Mota, Piyush Chawla, Ranadeb Bose,Kings XI Punjab,,7
